shipment_id,order_id,warehouse_id,carrier,tracking_number,ship_date,estimated_delivery,actual_delivery,shipping_cost,weight_lbs,status
14895,15845,3,USPS,1Z980AA916350270,2024-05-01 12:40:00,2024-05-08 12:40:00,2024-05-08 12:40:00,10.16,5.81,Delivered
14896,19908,5,OnTrac,1Z970AA842114778,2024-11-05 10:34:00,2024-11-08 10:34:00,,6.95,6.11,In Transit
14897,18842,1,FedEx,1Z495AA630394481,2023-12-04 16:42:00,2023-12-09 16:42:00,2023-12-12 16:42:00,11.82,7.37,Delivered
14898,7916,3,USPS,1Z518AA013980551,2023-12-15 01:55:00,2023-12-19 01:55:00,2023-12-19 01:55:00,8.86,12.94,Delivered
14899,35443,5,UPS,1Z328AA442602332,2023-09-12 09:57:00,2023-09-14 09:57:00,2023-09-14 09:57:00,17.13,23.72,Delivered
14900,49615,1,DHL,1Z755AA413058350,2023-10-29 06:39:00,2023-11-05 06:39:00,2023-11-05 06:39:00,17.55,7.1,Delivered
14901,12073,5,OnTrac,1Z334AA136631017,2023-12-24 23:05:00,2023-12-26 23:05:00,2023-12-27 23:05:00,17.47,21.59,Delivered
14902,33854,4,DHL,1Z390AA642574210,2024-09-18 04:08:00,2024-09-24 04:08:00,2024-09-26 04:08:00,9.38,16.96,Delivered
14903,16601,4,FedEx,1Z920AA385605440,2024-10-13 05:25:00,2024-10-17 05:25:00,,24.66,6.22,Returned
14904,29809,4,FedEx,1Z115AA300701993,2024-06-18 05:43:00,2024-06-22 05:43:00,,21.84,7.72,In Transit
14905,10764,2,UPS,1Z410AA119691145,2024-09-17 07:47:00,2024-09-20 07:47:00,2024-09-20 07:47:00,19.02,14.58,Delivered
14906,42215,2,OnTrac,1Z880AA888356929,2023-08-15 23:18:00,2023-08-17 23:18:00,,13.14,4.33,In Transit
14907,11501,1,USPS,1Z137AA255281778,2023-12-18 13:38:00,2023-12-22 13:38:00,2023-12-24 13:38:00,17.25,18.02,Delivered
14908,29666,2,OnTrac,1Z759AA572501569,2024-10-12 19:27:00,2024-10-17 19:27:00,2024-10-18 19:27:00,15.04,3.58,Delivered
14909,28563,1,FedEx,1Z907AA351719008,2024-08-13 16:11:00,2024-08-20 16:11:00,2024-08-19 16:11:00,8.28,1.68,Delivered
14910,37937,3,UPS,1Z610AA880643631,2023-09-27 11:14:00,2023-10-03 11:14:00,,12.48,9.25,In Transit
14911,49011,5,DHL,1Z514AA308569833,2023-10-22 21:08:00,2023-10-27 21:08:00,,20.82,4.03,Returned
14912,45778,3,FedEx,1Z814AA753676193,2024-12-01 22:18:00,2024-12-07 22:18:00,2024-12-07 22:18:00,6.63,17.15,Delivered
14913,7366,1,OnTrac,1Z998AA002647004,2024-07-06 12:32:00,2024-07-12 12:32:00,2024-07-11 12:32:00,16.97,23.75,Delivered
14914,43168,1,UPS,1Z994AA518209902,2024-11-13 11:29:00,2024-11-16 11:29:00,2024-11-17 11:29:00,5.26,12.09,Delivered
14915,18556,5,FedEx,1Z074AA109583486,2024-04-11 10:12:00,2024-04-15 10:12:00,2024-04-15 10:12:00,24.33,5.4,Delivered
14916,20666,5,USPS,1Z750AA692974052,2024-07-24 04:58:00,2024-07-29 04:58:00,,18.63,4.79,In Transit
14917,16274,3,USPS,1Z096AA167084014,2023-07-28 12:23:00,2023-07-30 12:23:00,,5.17,10.14,Returned
14918,7693,3,FedEx,1Z204AA613902883,2023-08-11 00:13:00,2023-08-13 00:13:00,2023-08-15 00:13:00,19.25,18.8,Delivered
14919,10847,2,UPS,1Z475AA340648513,2023-11-05 08:11:00,2023-11-08 08:11:00,,12.41,6.9,In Transit
14920,23750,5,USPS,1Z940AA971714633,2024-09-26 12:29:00,2024-10-02 12:29:00,2024-10-05 12:29:00,23.19,13.72,Delivered
14921,26041,3,OnTrac,1Z413AA204165341,2023-11-23 19:36:00,2023-11-28 19:36:00,2023-11-29 19:36:00,24.33,2.67,Delivered
14922,10070,3,FedEx,1Z777AA315394232,2024-09-12 23:41:00,2024-09-17 23:41:00,2024-09-17 23:41:00,6.91,13.95,Delivered
14923,40565,1,DHL,1Z843AA304884553,2023-10-18 04:53:00,2023-10-24 04:53:00,2023-10-27 04:53:00,20.14,9.92,Delivered
14924,27869,2,FedEx,1Z989AA552811442,2024-07-26 14:43:00,2024-08-01 14:43:00,2024-08-01 14:43:00,16.41,24.83,Delivered
14925,21220,4,UPS,1Z029AA558274036,2023-10-12 07:31:00,2023-10-14 07:31:00,,5.23,3.58,In Transit
14926,37823,3,OnTrac,1Z290AA386350825,2024-11-17 22:00:00,2024-11-23 22:00:00,2024-11-23 22:00:00,14.76,20.5,Delivered
14927,30174,2,FedEx,1Z018AA907352150,2024-11-09 04:43:00,2024-11-11 04:43:00,,5.19,16.02,Returned
14928,27539,3,OnTrac,1Z105AA987389917,2023-11-14 09:43:00,2023-11-19 09:43:00,2023-11-19 09:43:00,4.78,24.3,Delivered
14929,49657,5,DHL,1Z831AA066660567,2024-09-25 01:07:00,2024-10-01 01:07:00,,24.89,8.69,In Transit
14930,52673,2,OnTrac,1Z803AA984353409,2023-12-25 17:45:00,2023-12-27 17:45:00,2023-12-30 17:45:00,22.29,7.85,Delivered
14931,16091,1,OnTrac,1Z614AA069792097,2023-02-12 20:51:00,2023-02-14 20:51:00,,7.76,12.14,In Transit
14932,8204,4,OnTrac,1Z087AA033363233,2024-11-18 19:25:00,2024-11-20 19:25:00,,14.5,3.03,In Transit
14933,41839,5,USPS,1Z848AA131331441,2024-06-28 10:18:00,2024-06-30 10:18:00,2024-07-03 10:18:00,4.64,18.98,Delivered
14934,9410,3,OnTrac,1Z355AA859012907,2023-10-18 08:05:00,2023-10-23 08:05:00,2023-10-25 08:05:00,10.86,19.01,Delivered
14935,50815,1,FedEx,1Z884AA430870196,2024-08-13 00:19:00,2024-08-20 00:19:00,,24.25,16.67,In Transit
14936,28909,5,OnTrac,1Z605AA656294302,2024-08-27 14:56:00,2024-08-30 14:56:00,2024-08-29 14:56:00,10.13,24.15,Delivered
14937,21459,3,DHL,1Z478AA109456199,2024-05-21 21:11:00,2024-05-26 21:11:00,2024-05-26 21:11:00,11.89,22.62,Delivered
14938,46466,1,DHL,1Z130AA054581890,2023-06-05 11:42:00,2023-06-09 11:42:00,,9.01,9.52,Returned
14939,32797,2,OnTrac,1Z425AA635626647,2023-04-05 06:06:00,2023-04-12 06:06:00,,17.95,8.03,In Transit
14940,10806,2,USPS,1Z355AA249936733,2023-12-12 07:35:00,2023-12-18 07:35:00,,15.79,8.62,In Transit
14941,40495,2,DHL,1Z590AA574036331,2024-08-24 09:10:00,2024-08-29 09:10:00,,20.14,11.58,In Transit
14942,6986,3,OnTrac,1Z488AA093149426,2024-06-12 01:23:00,2024-06-17 01:23:00,2024-06-16 01:23:00,20.18,22.34,Delivered
14943,34380,5,USPS,1Z709AA896944822,2024-07-19 04:33:00,2024-07-21 04:33:00,2024-07-23 04:33:00,19.15,21.56,Delivered
14944,30694,3,USPS,1Z883AA331032934,2023-06-08 07:04:00,2023-06-13 07:04:00,,4.35,2.21,Returned
14945,13673,1,DHL,1Z302AA849610300,2023-01-22 04:46:00,2023-01-24 04:46:00,,20.92,24.94,Returned
14946,44475,1,UPS,1Z343AA936658150,2024-07-18 00:18:00,2024-07-20 00:18:00,2024-07-22 00:18:00,18.96,16.38,Delivered
14947,42962,1,UPS,1Z239AA771345618,2024-10-22 08:17:00,2024-10-26 08:17:00,,5.6,21.79,Returned
14948,39500,2,FedEx,1Z949AA632803634,2024-09-11 15:07:00,2024-09-18 15:07:00,,20.31,13.91,In Transit
14949,18236,2,DHL,1Z014AA814411183,2023-11-09 01:41:00,2023-11-13 01:41:00,2023-11-15 01:41:00,22.88,13.2,Delivered
14950,21501,1,OnTrac,1Z396AA197210720,2023-07-23 02:51:00,2023-07-26 02:51:00,,21.06,8.69,In Transit
14951,25688,2,OnTrac,1Z368AA970465931,2024-12-26 11:25:00,2024-12-28 11:25:00,,21.06,13.59,In Transit
14952,6055,2,USPS,1Z859AA416995381,2024-08-23 10:04:00,2024-08-29 10:04:00,,7.09,12.36,In Transit
14953,42573,2,FedEx,1Z082AA238436517,2024-10-24 20:31:00,2024-10-28 20:31:00,2024-10-31 20:31:00,5.96,14.2,Delivered
14954,9872,4,DHL,1Z634AA154365482,2024-11-25 13:53:00,2024-12-02 13:53:00,,17.3,16.23,In Transit
14955,33707,4,OnTrac,1Z981AA920068266,2023-10-08 08:31:00,2023-10-14 08:31:00,2023-10-16 08:31:00,6.81,14.73,Delivered
14956,52058,3,FedEx,1Z336AA404176287,2023-03-27 12:19:00,2023-04-02 12:19:00,,24.13,3.58,Returned
14957,11375,4,FedEx,1Z960AA827311915,2023-10-05 21:01:00,2023-10-07 21:01:00,2023-10-07 21:01:00,20.13,8.15,Delivered
14958,21776,1,DHL,1Z778AA939210053,2023-11-12 21:32:00,2023-11-18 21:32:00,,10.48,14.09,In Transit
14959,9765,4,UPS,1Z143AA448614394,2024-11-10 10:25:00,2024-11-16 10:25:00,2024-11-15 10:25:00,13.01,22.6,Delivered
14960,6594,4,OnTrac,1Z956AA127044145,2024-12-21 09:40:00,2024-12-28 09:40:00,2024-12-27 09:40:00,19.38,16.21,Delivered
14961,9437,5,DHL,1Z151AA915231035,2023-10-05 12:23:00,2023-10-08 12:23:00,2023-10-11 12:23:00,18.74,19.54,Delivered
14962,18097,5,FedEx,1Z478AA199203567,2023-09-19 22:46:00,2023-09-26 22:46:00,2023-09-26 22:46:00,4.06,3.14,Delivered
14963,31601,3,DHL,1Z427AA416747096,2024-02-22 08:45:00,2024-02-27 08:45:00,,12.65,7.83,Returned
14964,25606,3,OnTrac,1Z548AA497891235,2023-12-10 00:11:00,2023-12-12 00:11:00,,15.31,18.73,In Transit
14965,50188,4,UPS,1Z202AA383426185,2024-10-12 18:12:00,2024-10-15 18:12:00,,14.58,20.33,Returned
14966,36897,5,DHL,1Z061AA810666859,2024-04-06 08:43:00,2024-04-12 08:43:00,2024-04-15 08:43:00,9.99,24.95,Delivered
14967,11319,5,UPS,1Z208AA667476593,2023-11-16 17:21:00,2023-11-19 17:21:00,2023-11-21 17:21:00,12.76,17.97,Delivered
14968,39701,4,OnTrac,1Z857AA865540099,2023-08-06 11:16:00,2023-08-08 11:16:00,2023-08-07 11:16:00,17.24,14.34,Delivered
14969,23303,4,USPS,1Z992AA809052395,2023-12-19 05:54:00,2023-12-24 05:54:00,2023-12-27 05:54:00,24.29,18.2,Delivered
14970,12981,3,UPS,1Z848AA066077834,2023-10-03 05:24:00,2023-10-07 05:24:00,2023-10-08 05:24:00,16.17,16.05,Delivered
14971,40144,5,UPS,1Z937AA480774868,2024-05-15 00:40:00,2024-05-21 00:40:00,,23.8,2.15,In Transit
14972,16036,2,UPS,1Z557AA348728315,2023-12-16 10:01:00,2023-12-18 10:01:00,,11.97,10.49,In Transit
14973,15794,1,OnTrac,1Z694AA910278571,2024-03-13 20:24:00,2024-03-16 20:24:00,,8.11,0.97,In Transit
14974,34133,4,UPS,1Z072AA410059962,2023-10-09 10:31:00,2023-10-15 10:31:00,2023-10-18 10:31:00,4.36,15.76,Delivered
14975,34020,5,DHL,1Z662AA686902368,2023-09-15 07:28:00,2023-09-20 07:28:00,2023-09-22 07:28:00,13.11,24.36,Delivered
14976,30286,5,OnTrac,1Z801AA251503263,2023-11-10 06:16:00,2023-11-17 06:16:00,2023-11-20 06:16:00,12.7,4.51,Delivered
14977,31257,2,UPS,1Z971AA684743936,2023-10-13 12:56:00,2023-10-17 12:56:00,2023-10-19 12:56:00,18.32,17.57,Delivered
14978,50725,1,USPS,1Z417AA488987340,2023-10-29 01:09:00,2023-11-02 01:09:00,2023-11-01 01:09:00,10.75,23.18,Delivered
14979,25169,5,FedEx,1Z341AA788217814,2023-10-01 19:43:00,2023-10-08 19:43:00,2023-10-10 19:43:00,9.63,21.78,Delivered
14980,43561,3,USPS,1Z493AA112656759,2023-08-16 06:10:00,2023-08-21 06:10:00,,16.13,8.34,In Transit
14981,26332,5,OnTrac,1Z767AA272455332,2024-12-23 12:46:00,2024-12-28 12:46:00,2024-12-30 12:46:00,5.36,16.3,Delivered
14982,52472,3,UPS,1Z639AA106731451,2024-07-10 14:21:00,2024-07-17 14:21:00,,6.84,16.61,In Transit
14983,3393,1,OnTrac,1Z443AA216611790,2023-12-22 13:34:00,2023-12-28 13:34:00,2023-12-30 13:34:00,6.29,2.52,Delivered
14984,4148,4,FedEx,1Z704AA472230274,2024-09-23 00:12:00,2024-09-29 00:12:00,2024-10-01 00:12:00,9.72,12.93,Delivered
14985,48746,2,DHL,1Z141AA215117147,2024-12-25 20:13:00,2024-12-29 20:13:00,2024-12-28 20:13:00,5.79,22.07,Delivered
14986,17064,1,UPS,1Z478AA795370818,2023-02-06 19:04:00,2023-02-13 19:04:00,2023-02-16 19:04:00,6.21,14.56,Delivered
14987,17650,5,OnTrac,1Z197AA466899292,2023-12-11 00:52:00,2023-12-16 00:52:00,,17.37,21.19,Returned
14988,21065,5,USPS,1Z725AA714906481,2023-11-13 23:23:00,2023-11-17 23:23:00,2023-11-19 23:23:00,8.87,10.77,Delivered
14989,28131,2,OnTrac,1Z011AA951433296,2023-01-16 09:09:00,2023-01-20 09:09:00,2023-01-19 09:09:00,9.23,16.7,Delivered
14990,4134,2,USPS,1Z360AA581000468,2024-09-05 00:37:00,2024-09-12 00:37:00,,12.45,15.64,Returned
14991,41257,3,USPS,1Z668AA513908245,2024-10-16 04:01:00,2024-10-18 04:01:00,,17.85,23.79,In Transit
14992,39118,5,OnTrac,1Z981AA049797559,2024-07-19 14:22:00,2024-07-26 14:22:00,,21.97,15.97,In Transit
14993,44657,1,USPS,1Z504AA213533948,2024-09-29 10:57:00,2024-10-05 10:57:00,2024-10-04 10:57:00,10.38,6.08,Delivered
14994,32867,2,DHL,1Z502AA216359523,2023-06-11 04:04:00,2023-06-13 04:04:00,2023-06-15 04:04:00,23.95,6.3,Delivered
14995,13850,5,DHL,1Z273AA843950680,2023-01-07 23:39:00,2023-01-09 23:39:00,,22.09,19.3,In Transit
14996,8532,3,OnTrac,1Z819AA119755424,2023-11-12 05:52:00,2023-11-14 05:52:00,2023-11-15 05:52:00,17.38,14.95,Delivered
14997,11221,3,USPS,1Z756AA759884536,2023-10-08 23:58:00,2023-10-12 23:58:00,2023-10-12 23:58:00,8.27,15.43,Delivered
14998,41022,4,FedEx,1Z971AA844474350,2023-03-10 08:53:00,2023-03-15 08:53:00,2023-03-16 08:53:00,8.1,11.57,Delivered
14999,41372,1,UPS,1Z291AA770087060,2023-12-08 11:29:00,2023-12-13 11:29:00,2023-12-13 11:29:00,18.82,16.32,Delivered
15000,31401,3,USPS,1Z842AA412544459,2024-04-25 11:31:00,2024-05-01 11:31:00,,17.45,8.13,In Transit
15001,51198,2,DHL,1Z817AA509481201,2024-11-01 18:16:00,2024-11-03 18:16:00,2024-11-05 18:16:00,12.96,4.97,Delivered
15002,36574,4,FedEx,1Z735AA367135691,2023-05-29 16:03:00,2023-06-01 16:03:00,2023-06-01 16:03:00,19.65,18.18,Delivered
15003,9055,2,DHL,1Z923AA234518573,2024-07-23 12:21:00,2024-07-25 12:21:00,2024-07-24 12:21:00,21.8,9.62,Delivered
15004,10679,5,DHL,1Z542AA372876438,2024-11-11 06:47:00,2024-11-16 06:47:00,,14.37,22.47,Returned
15005,45426,5,OnTrac,1Z241AA214664544,2024-05-13 00:43:00,2024-05-15 00:43:00,2024-05-18 00:43:00,24.27,2.03,Delivered
15006,7163,3,OnTrac,1Z057AA801216584,2024-07-19 04:59:00,2024-07-25 04:59:00,2024-07-27 04:59:00,22.72,2.04,Delivered
15007,20940,2,USPS,1Z938AA596964593,2023-12-26 12:25:00,2024-01-02 12:25:00,,7.79,3.83,In Transit
15008,9903,1,USPS,1Z112AA742423003,2023-07-13 08:15:00,2023-07-19 08:15:00,2023-07-20 08:15:00,16.41,11.39,Delivered
15009,30611,5,USPS,1Z191AA055518367,2023-04-25 12:47:00,2023-05-01 12:47:00,2023-05-03 12:47:00,9.47,23.21,Delivered
15010,51150,3,OnTrac,1Z331AA883805179,2024-06-01 17:54:00,2024-06-04 17:54:00,2024-06-04 17:54:00,18.43,0.7,Delivered
15011,18396,4,USPS,1Z146AA431414915,2024-03-24 09:08:00,2024-03-28 09:08:00,2024-03-30 09:08:00,7.41,16.4,Delivered
15012,21384,3,UPS,1Z695AA235049753,2023-11-20 11:06:00,2023-11-23 11:06:00,,5.89,6.8,Returned
15013,34369,4,OnTrac,1Z101AA575832950,2023-12-27 13:42:00,2024-01-02 13:42:00,,19.41,18.3,In Transit
15014,18014,2,UPS,1Z932AA148561733,2024-05-25 02:05:00,2024-05-30 02:05:00,2024-06-01 02:05:00,7.3,5.05,Delivered
15015,12530,5,USPS,1Z547AA229723680,2024-01-23 23:17:00,2024-01-25 23:17:00,2024-01-27 23:17:00,23.68,24.35,Delivered
15016,52739,1,USPS,1Z413AA427735559,2024-08-17 09:01:00,2024-08-24 09:01:00,2024-08-25 09:01:00,22.67,12.67,Delivered
15017,42476,2,USPS,1Z730AA106015696,2024-09-21 07:51:00,2024-09-26 07:51:00,2024-09-28 07:51:00,14.73,21.72,Delivered
15018,30085,1,UPS,1Z809AA325755819,2023-06-26 17:04:00,2023-06-30 17:04:00,,11.42,4.92,Returned
15019,8239,1,USPS,1Z535AA473107384,2023-12-16 02:03:00,2023-12-19 02:03:00,2023-12-22 02:03:00,6.32,9.97,Delivered
15020,17652,3,FedEx,1Z116AA254427423,2023-07-22 23:56:00,2023-07-26 23:56:00,2023-07-26 23:56:00,7.77,1.62,Delivered
15021,50883,2,FedEx,1Z399AA025714221,2023-08-15 07:48:00,2023-08-18 07:48:00,2023-08-21 07:48:00,21.01,1.92,Delivered
15022,32736,5,UPS,1Z181AA600113703,2024-10-13 01:00:00,2024-10-19 01:00:00,2024-10-21 01:00:00,23.25,11.74,Delivered
15023,6706,3,FedEx,1Z983AA040224947,2024-11-15 19:58:00,2024-11-18 19:58:00,2024-11-20 19:58:00,24.69,5.89,Delivered
15024,3227,4,UPS,1Z044AA149283321,2023-09-06 01:49:00,2023-09-11 01:49:00,2023-09-10 01:49:00,12.43,23.24,Delivered
15025,39416,2,USPS,1Z575AA284698100,2023-09-23 05:06:00,2023-09-27 05:06:00,,12.62,22.36,Returned
15026,44801,5,FedEx,1Z172AA141592147,2023-01-17 19:02:00,2023-01-21 19:02:00,2023-01-24 19:02:00,21.34,17.64,Delivered
15027,11530,5,UPS,1Z522AA559494759,2023-11-03 02:24:00,2023-11-10 02:24:00,2023-11-13 02:24:00,7.4,23.59,Delivered
15028,37821,1,USPS,1Z462AA503235108,2024-08-27 23:25:00,2024-09-03 23:25:00,2024-09-02 23:25:00,22.06,4.46,Delivered
15029,39904,2,OnTrac,1Z386AA517271835,2024-10-03 05:24:00,2024-10-06 05:24:00,,9.37,23.28,In Transit
15030,5101,4,OnTrac,1Z203AA641337947,2024-05-29 06:27:00,2024-06-03 06:27:00,,9.78,9.32,Returned
15031,47899,2,OnTrac,1Z678AA704034642,2024-06-19 07:25:00,2024-06-22 07:25:00,,14.57,7.82,Returned
15032,52203,3,FedEx,1Z439AA784390014,2024-01-24 05:51:00,2024-01-28 05:51:00,,7.31,20.14,In Transit
15033,6377,1,FedEx,1Z267AA955455438,2023-11-25 09:12:00,2023-12-01 09:12:00,2023-11-30 09:12:00,13.09,16.56,Delivered
15034,40488,3,USPS,1Z095AA858375673,2024-10-24 19:19:00,2024-10-28 19:19:00,,14.91,12.06,In Transit
15035,33366,4,OnTrac,1Z861AA753087210,2023-05-07 22:56:00,2023-05-10 22:56:00,2023-05-13 22:56:00,15.29,22.43,Delivered
15036,47879,1,UPS,1Z562AA805531249,2024-12-23 06:09:00,2024-12-25 06:09:00,2024-12-25 06:09:00,13.84,9.9,Delivered
15037,46795,3,DHL,1Z028AA128467196,2024-01-20 01:14:00,2024-01-24 01:14:00,,19.83,3.07,In Transit
15038,25736,1,USPS,1Z732AA733238045,2024-11-21 10:50:00,2024-11-25 10:50:00,2024-11-28 10:50:00,21.02,7.73,Delivered
15039,5964,2,FedEx,1Z223AA715401524,2023-11-05 22:46:00,2023-11-08 22:46:00,,10.78,13.15,In Transit
15040,40839,1,USPS,1Z140AA806602802,2024-03-13 03:51:00,2024-03-15 03:51:00,2024-03-15 03:51:00,12.55,12.45,Delivered
15041,16574,2,DHL,1Z524AA915075998,2024-08-13 22:35:00,2024-08-15 22:35:00,2024-08-17 22:35:00,21.89,3.21,Delivered
15042,30486,5,UPS,1Z841AA336101123,2023-12-03 06:04:00,2023-12-08 06:04:00,2023-12-07 06:04:00,10.64,5.35,Delivered
15043,28188,1,DHL,1Z781AA769578896,2024-12-24 01:03:00,2024-12-30 01:03:00,2025-01-02 01:03:00,23.92,18.24,Delivered
15044,41296,5,OnTrac,1Z779AA581979580,2023-04-10 21:56:00,2023-04-15 21:56:00,,7.02,23.69,In Transit
15045,20038,5,DHL,1Z848AA686007919,2024-08-23 17:19:00,2024-08-26 17:19:00,2024-08-28 17:19:00,15.97,22.94,Delivered
15046,8560,2,USPS,1Z426AA154848816,2023-06-08 23:49:00,2023-06-14 23:49:00,2023-06-15 23:49:00,12.27,1.33,Delivered
15047,28452,1,UPS,1Z915AA952185255,2024-11-09 21:12:00,2024-11-16 21:12:00,2024-11-16 21:12:00,14.22,6.8,Delivered
15048,22707,1,USPS,1Z144AA372509692,2024-11-12 22:35:00,2024-11-19 22:35:00,2024-11-19 22:35:00,15.01,15.84,Delivered
15049,41390,2,USPS,1Z348AA129205705,2024-10-27 04:53:00,2024-10-30 04:53:00,,4.17,6.67,In Transit
15050,23522,4,OnTrac,1Z173AA608395148,2024-02-07 08:47:00,2024-02-13 08:47:00,2024-02-14 08:47:00,21.4,3.34,Delivered
15051,37046,1,USPS,1Z640AA573237830,2024-11-22 17:49:00,2024-11-26 17:49:00,2024-11-29 17:49:00,24.98,3.1,Delivered
15052,15143,1,FedEx,1Z812AA568448793,2024-05-24 04:24:00,2024-05-31 04:24:00,,15.95,0.61,In Transit
15053,25006,5,OnTrac,1Z446AA954047041,2024-01-07 19:36:00,2024-01-11 19:36:00,2024-01-12 19:36:00,23.31,3.52,Delivered
15054,20095,2,DHL,1Z980AA645907005,2024-10-11 07:22:00,2024-10-15 07:22:00,2024-10-15 07:22:00,8.96,16.62,Delivered
15055,38970,2,OnTrac,1Z543AA056744095,2024-12-12 07:09:00,2024-12-16 07:09:00,2024-12-17 07:09:00,19.62,22.64,Delivered
15056,19486,5,OnTrac,1Z187AA542275926,2024-10-08 19:29:00,2024-10-13 19:29:00,2024-10-12 19:29:00,6.85,6.61,Delivered
15057,46991,5,OnTrac,1Z491AA319273438,2023-12-24 20:17:00,2023-12-27 20:17:00,,8.13,4.12,In Transit
15058,49291,2,DHL,1Z798AA329255008,2024-10-11 16:32:00,2024-10-14 16:32:00,,18.45,24.83,In Transit
15059,29230,5,FedEx,1Z955AA598125315,2023-12-21 13:29:00,2023-12-26 13:29:00,2023-12-29 13:29:00,9.07,8.18,Delivered
15060,4294,1,DHL,1Z323AA294720587,2023-12-08 03:58:00,2023-12-10 03:58:00,2023-12-11 03:58:00,15.41,23.33,Delivered
15061,20159,1,UPS,1Z255AA997437273,2024-02-08 23:57:00,2024-02-13 23:57:00,2024-02-15 23:57:00,6.13,10.66,Delivered
15062,41951,4,DHL,1Z319AA922498933,2023-12-11 01:17:00,2023-12-13 01:17:00,,14.99,14.79,In Transit
15063,25638,4,OnTrac,1Z501AA229749953,2023-05-17 05:23:00,2023-05-24 05:23:00,2023-05-23 05:23:00,22.46,11.73,Delivered
15064,14114,2,USPS,1Z060AA178391949,2023-03-07 13:53:00,2023-03-13 13:53:00,,23.93,23.85,Returned
15065,35651,3,DHL,1Z816AA880168904,2023-10-03 22:57:00,2023-10-07 22:57:00,2023-10-10 22:57:00,20.51,6.72,Delivered
15066,8126,4,USPS,1Z947AA704075566,2023-12-18 09:36:00,2023-12-22 09:36:00,2023-12-21 09:36:00,15.08,20.4,Delivered
15067,3607,2,OnTrac,1Z452AA678799263,2024-11-19 05:42:00,2024-11-25 05:42:00,2024-11-26 05:42:00,18.88,10.12,Delivered
15068,3235,5,USPS,1Z041AA121691219,2024-03-06 18:16:00,2024-03-11 18:16:00,2024-03-10 18:16:00,18.76,1.44,Delivered
15069,33531,5,FedEx,1Z992AA182454254,2023-08-13 12:56:00,2023-08-16 12:56:00,2023-08-17 12:56:00,5.21,10.43,Delivered
15070,46571,2,USPS,1Z464AA951615208,2024-04-24 12:23:00,2024-04-29 12:23:00,2024-04-28 12:23:00,6.78,12.23,Delivered
15071,30349,3,OnTrac,1Z215AA587544068,2023-10-18 12:32:00,2023-10-25 12:32:00,2023-10-24 12:32:00,18.16,11.72,Delivered
15072,44197,3,UPS,1Z410AA094852547,2024-06-03 10:57:00,2024-06-05 10:57:00,,5.57,20.59,In Transit
15073,34062,4,OnTrac,1Z548AA727469056,2024-05-09 22:19:00,2024-05-16 22:19:00,2024-05-17 22:19:00,13.64,14.24,Delivered
15074,26208,5,OnTrac,1Z371AA887025883,2024-04-25 04:31:00,2024-04-29 04:31:00,2024-05-01 04:31:00,19.04,18.25,Delivered
15075,45568,1,OnTrac,1Z512AA425234399,2024-12-04 13:28:00,2024-12-06 13:28:00,2024-12-07 13:28:00,22.61,14.29,Delivered
15076,50940,2,USPS,1Z214AA093149496,2023-11-27 00:51:00,2023-12-04 00:51:00,2023-12-03 00:51:00,11.66,11.36,Delivered
15077,12993,1,FedEx,1Z794AA567765527,2023-08-12 06:03:00,2023-08-19 06:03:00,2023-08-20 06:03:00,11.62,1.18,Delivered
15078,40484,4,OnTrac,1Z973AA905307895,2023-10-16 12:34:00,2023-10-22 12:34:00,2023-10-24 12:34:00,21.26,3.57,Delivered
15079,42418,1,UPS,1Z101AA152708129,2024-01-11 11:28:00,2024-01-15 11:28:00,2024-01-14 11:28:00,23.83,24.34,Delivered
15080,32375,3,UPS,1Z855AA397414117,2023-11-05 16:45:00,2023-11-08 16:45:00,,14.36,2.46,Returned
15081,4448,3,OnTrac,1Z922AA715798003,2023-11-04 16:04:00,2023-11-07 16:04:00,2023-11-09 16:04:00,19.33,20.9,Delivered
15082,50089,4,UPS,1Z350AA986667057,2024-12-26 14:49:00,2024-12-30 14:49:00,2025-01-02 14:49:00,17.83,7.66,Delivered
15083,14715,2,USPS,1Z449AA224175555,2023-03-06 11:27:00,2023-03-12 11:27:00,2023-03-15 11:27:00,22.45,15.36,Delivered
15084,17355,5,UPS,1Z861AA516812371,2024-09-12 07:57:00,2024-09-18 07:57:00,,13.12,13.63,In Transit
15085,3633,4,FedEx,1Z916AA166915098,2023-01-08 20:30:00,2023-01-12 20:30:00,,9.81,23.18,Returned
15086,32766,2,USPS,1Z603AA641352525,2024-04-13 14:25:00,2024-04-17 14:25:00,2024-04-20 14:25:00,8.35,14.26,Delivered
15087,44188,2,OnTrac,1Z275AA968429216,2024-04-24 16:50:00,2024-05-01 16:50:00,2024-05-01 16:50:00,7.38,4.15,Delivered
15088,25780,3,USPS,1Z763AA422158746,2023-12-19 15:56:00,2023-12-26 15:56:00,,24.05,10.2,In Transit
15089,36013,5,UPS,1Z427AA468878255,2023-01-03 11:52:00,2023-01-10 11:52:00,2023-01-10 11:52:00,11.05,11.91,Delivered
15090,18711,4,DHL,1Z144AA999609396,2024-08-19 08:53:00,2024-08-24 08:53:00,,21.7,4.39,In Transit
15091,38564,1,DHL,1Z343AA929641032,2024-01-22 23:31:00,2024-01-27 23:31:00,,21.66,18.34,Returned
15092,52076,5,UPS,1Z669AA883623674,2024-10-23 18:42:00,2024-10-29 18:42:00,2024-10-31 18:42:00,21.09,8.11,Delivered
