transaction_id,order_id,payment_method,payment_provider,transaction_date,amount,currency,status,card_last_four,authorization_code,processing_fee
19120,14120,Bank Transfer,ACH,2024-05-17 18:15:00,4214.35,USD,Completed,,AUTH680329,89.07
19121,14121,Debit Card,Square,2023-01-27 09:53:00,693.3,USD,Completed,4683,AUTH951171,18.91
19122,14122,Apple Pay,Apple,2023-03-02 22:27:00,511.2,USD,Completed,,AUTH507330,16.02
19123,14123,Apple Pay,Apple,2023-03-22 13:34:00,2876.91,USD,Completed,,AUTH769776,92.25
19124,14124,Debit Card,Square,2023-01-10 11:32:00,1925.96,USD,Completed,7749,AUTH958388,48.71
19125,14125,PayPal,PayPal,2024-07-10 14:21:00,731.02,USD,Completed,,AUTH405502,21.47
19126,14126,Google Pay,Google,2024-05-20 22:59:00,3727.95,USD,Completed,,AUTH533760,70.89
19127,14127,Credit Card,Stripe,2024-08-23 21:45:00,47.06,USD,Completed,6894,AUTH335621,1.15
19128,14128,Bank Transfer,ACH,2023-09-04 11:58:00,37.94,USD,Completed,,AUTH937676,0.85
19129,14129,Credit Card,Stripe,2023-10-28 07:11:00,46.47,USD,Completed,6868,AUTH847446,1.13
19130,14130,Credit Card,Stripe,2024-09-02 12:58:00,5801.79,USD,Completed,9576,AUTH782276,123.63
19131,14131,Google Pay,Google,2023-08-15 17:20:00,3670.59,USD,Completed,,AUTH608567,105.34
19132,14132,Google Pay,Google,2024-02-19 20:07:00,1617.42,USD,Completed,,AUTH852455,38.29
19133,14133,PayPal,PayPal,2023-07-18 22:23:00,7978.57,USD,Completed,,AUTH207206,271.08
19134,14134,PayPal,PayPal,2023-08-13 09:13:00,316.3,USD,Failed,,AUTH655211,7.22
19135,14135,Credit Card,Stripe,2024-10-12 11:02:00,2840.61,USD,Completed,8525,AUTH463457,50.53
19136,14136,PayPal,PayPal,2023-02-15 21:59:00,3592.42,USD,Refunded,,AUTH640690,119.16
19137,14137,Credit Card,Stripe,2024-06-14 19:43:00,5582.3,USD,Completed,9842,AUTH744592,121.5
19138,14138,Credit Card,Stripe,2024-12-16 17:05:00,5431.82,USD,Completed,2174,AUTH200613,177.05
19139,14139,Google Pay,Google,2023-09-25 11:25:00,526.84,USD,Completed,,AUTH651976,17.65
19140,14140,Google Pay,Google,2024-08-16 20:46:00,798.45,USD,Completed,,AUTH477887,12.73
19141,14141,PayPal,PayPal,2023-04-22 18:02:00,130.38,USD,Completed,,AUTH502526,4.42
19142,14142,Credit Card,Stripe,2023-09-16 14:55:00,7462.88,USD,Failed,7640,AUTH156125,210.41
19143,14143,PayPal,PayPal,2024-11-03 14:25:00,1008.72,USD,Completed,,AUTH585162,20.99
19144,14144,Bank Transfer,ACH,2023-10-16 18:35:00,2957.23,USD,Completed,,AUTH314942,85.04
19145,14145,Debit Card,Square,2024-05-19 14:37:00,1411.2,USD,Completed,8207,AUTH387021,29.3
19146,14146,Apple Pay,Apple,2023-02-10 07:08:00,691.3,USD,Completed,,AUTH931480,23.73
19147,14147,Google Pay,Google,2024-10-08 21:08:00,1309.09,USD,Refunded,,AUTH997613,26.49
19148,14148,Bank Transfer,ACH,2023-04-25 21:17:00,6703.96,USD,Completed,,AUTH705118,206.23
19149,14149,Debit Card,Square,2024-09-13 08:20:00,3508.79,USD,Completed,6948,AUTH429048,64.11
19150,14150,Credit Card,Stripe,2024-09-04 19:46:00,1259.77,USD,Completed,3700,AUTH296349,22.8
19151,14151,Credit Card,Stripe,2023-11-01 19:47:00,971.11,USD,Completed,2877,AUTH101432,28.98
19152,14152,PayPal,PayPal,2024-06-26 10:27:00,7812.82,USD,Completed,,AUTH510470,234.01
19153,14153,Credit Card,Stripe,2023-03-04 10:38:00,490.14,USD,Completed,5193,AUTH948014,8.42
19154,14154,Debit Card,Square,2024-07-16 13:55:00,334.98,USD,Completed,7226,AUTH455546,6.61
19155,14155,PayPal,PayPal,2023-12-10 13:57:00,5167.61,USD,Completed,,AUTH754396,104.89
19156,14156,Credit Card,Stripe,2023-03-02 17:21:00,2264.85,USD,Completed,7429,AUTH634645,41.11
19157,14157,Credit Card,Stripe,2024-09-22 08:30:00,260.2,USD,Completed,8084,AUTH888000,7.07
19158,14158,Debit Card,Square,2024-05-28 15:14:00,2446.14,USD,Completed,8045,AUTH303520,44.5
19159,14159,Credit Card,Stripe,2024-12-19 15:49:00,2709.4,USD,Completed,8944,AUTH787373,84.37
19160,14160,Debit Card,Square,2023-09-18 07:45:00,6143.75,USD,Completed,5687,AUTH135080,127.34
19161,14161,PayPal,PayPal,2024-06-28 18:06:00,796.76,USD,Completed,,AUTH746206,23.25
19162,14162,Debit Card,Square,2023-12-26 08:29:00,2099.21,USD,Completed,6232,AUTH677682,35.91
19163,14163,Credit Card,Stripe,2023-05-16 20:59:00,2285.56,USD,Completed,9335,AUTH308526,70.73
19164,14164,Google Pay,Google,2023-06-14 13:49:00,3463.42,USD,Completed,,AUTH747322,60.33
19165,14165,PayPal,PayPal,2023-11-26 15:29:00,1081.14,USD,Failed,,AUTH586413,17.06
19166,14166,PayPal,PayPal,2024-08-09 20:36:00,6997.82,USD,Refunded,,AUTH716282,132.08
19167,14167,Credit Card,Stripe,2024-12-08 12:47:00,38.24,USD,Completed,7028,AUTH194217,0.64
19168,14168,Credit Card,Stripe,2023-03-04 11:42:00,2854.2,USD,Completed,3869,AUTH977798,63.46
19169,14169,Credit Card,Stripe,2024-12-19 11:03:00,1045.09,USD,Completed,4162,AUTH353696,21.04
19170,14170,Debit Card,Square,2024-11-16 17:23:00,2373.86,USD,Completed,8322,AUTH617183,73.09
19171,14171,Debit Card,Square,2024-10-20 09:18:00,128.22,USD,Completed,9725,AUTH136909,2.46
19172,14172,PayPal,PayPal,2023-04-14 14:13:00,3010.01,USD,Refunded,,AUTH226469,95.88
19173,14173,Apple Pay,Apple,2023-12-14 20:48:00,1585.38,USD,Completed,,AUTH166521,46.77
19174,14174,Debit Card,Square,2023-12-14 12:48:00,18.16,USD,Completed,8936,AUTH828323,0.58
19175,14175,Bank Transfer,ACH,2023-09-07 18:01:00,655.22,USD,Failed,,AUTH280397,17.49
19176,14176,Credit Card,Stripe,2023-11-19 16:06:00,4040.45,USD,Completed,1301,AUTH541394,127.27
19177,14177,Debit Card,Square,2024-11-20 11:55:00,769.78,USD,Completed,3014,AUTH493300,12.83
19178,14178,Credit Card,Stripe,2024-12-11 14:23:00,669.27,USD,Completed,9815,AUTH618322,17.29
19179,14179,PayPal,PayPal,2023-11-05 09:57:00,126.48,USD,Completed,,AUTH697007,3.89
19180,14180,Credit Card,Stripe,2024-05-21 19:03:00,1922.58,USD,Completed,4017,AUTH338727,52.93
19181,14181,Google Pay,Google,2024-11-15 12:02:00,584.24,USD,Completed,,AUTH637078,17.25
19182,14182,Google Pay,Google,2024-03-07 14:58:00,5524.69,USD,Completed,,AUTH709619,173.73
19183,14183,Google Pay,Google,2024-01-22 14:11:00,7449.72,USD,Completed,,AUTH684610,120.46
19184,14184,Google Pay,Google,2024-08-11 10:46:00,3588.16,USD,Completed,,AUTH791644,122.06
19185,14185,Debit Card,Square,2024-09-07 20:58:00,1978.15,USD,Completed,7151,AUTH911624,41.98
19186,14186,Credit Card,Stripe,2023-02-23 16:36:00,6513.62,USD,Refunded,4081,AUTH855768,210.1
19187,14187,Credit Card,Stripe,2023-07-08 14:35:00,2607.14,USD,Completed,5263,AUTH530005,55.06
19188,14188,Debit Card,Square,2024-08-27 11:58:00,42.98,USD,Completed,9379,AUTH824429,1.21
19189,14189,PayPal,PayPal,2023-04-01 16:51:00,3485.37,USD,Completed,,AUTH138415,90.49
19190,14190,Credit Card,Stripe,2023-12-12 12:38:00,4912.3,USD,Completed,3648,AUTH865020,120.42
19191,14191,PayPal,PayPal,2024-10-17 18:04:00,5806.6,USD,Completed,,AUTH453219,168.02
19192,14192,PayPal,PayPal,2023-06-01 09:38:00,1075.84,USD,Completed,,AUTH553256,36.64
19193,14193,Credit Card,Stripe,2024-10-21 15:11:00,952.7,USD,Completed,2238,AUTH441281,28.49
19194,14194,Apple Pay,Apple,2024-09-02 19:52:00,104.64,USD,Completed,,AUTH124313,2.43
19195,14195,Apple Pay,Apple,2024-10-26 16:18:00,2992.81,USD,Completed,,AUTH210120,81.82
19196,14196,Google Pay,Google,2023-02-05 13:51:00,31.92,USD,Completed,,AUTH955761,0.91
19197,14197,Debit Card,Square,2024-11-08 21:52:00,541.17,USD,Completed,2643,AUTH504067,12.16
19198,14198,PayPal,PayPal,2023-10-14 16:59:00,3124.31,USD,Completed,,AUTH784802,103.79
19199,14199,Credit Card,Stripe,2023-10-11 18:07:00,4634.16,USD,Completed,8789,AUTH319914,103.72
19200,14200,PayPal,PayPal,2023-07-12 19:27:00,2600.02,USD,Completed,,AUTH194684,72.9
19201,14201,Bank Transfer,ACH,2024-11-23 17:39:00,70.11,USD,Completed,,AUTH559421,2.1
19202,14202,Credit Card,Stripe,2023-11-04 18:28:00,63.72,USD,Completed,5635,AUTH482935,1.01
19203,14203,Bank Transfer,ACH,2023-12-06 13:45:00,1513.79,USD,Completed,,AUTH165016,35.65
19204,14204,Credit Card,Stripe,2023-03-16 10:40:00,1613.12,USD,Completed,4557,AUTH727162,48.32
19205,14205,Bank Transfer,ACH,2024-10-05 09:50:00,716.05,USD,Completed,,AUTH496152,21.97
19206,14206,Bank Transfer,ACH,2023-07-15 12:32:00,2206.49,USD,Completed,,AUTH672364,49.11
19207,14207,Apple Pay,Apple,2023-08-21 15:13:00,839.87,USD,Completed,,AUTH303371,15.94
19208,14208,Credit Card,Stripe,2023-07-19 14:25:00,6313.46,USD,Completed,5388,AUTH361655,108.97
19209,14209,Debit Card,Square,2024-02-15 19:12:00,1670.35,USD,Completed,9695,AUTH268297,51.1
19210,14210,Debit Card,Square,2024-03-02 09:50:00,6429.0,USD,Completed,7035,AUTH324894,128.73
19211,14211,Debit Card,Square,2024-12-21 14:54:00,409.27,USD,Completed,6965,AUTH349896,7.16
19212,14212,Credit Card,Stripe,2024-12-28 21:07:00,1262.29,USD,Refunded,1120,AUTH609232,41.59
19213,14213,PayPal,PayPal,2024-12-15 09:17:00,437.08,USD,Completed,,AUTH588912,15.15
19214,14214,PayPal,PayPal,2024-11-17 07:33:00,258.81,USD,Completed,,AUTH147683,5.49
19215,14215,Credit Card,Stripe,2023-10-09 12:17:00,505.98,USD,Completed,6944,AUTH595477,12.25
19216,14216,PayPal,PayPal,2024-12-05 19:22:00,6074.56,USD,Refunded,,AUTH894094,141.65
19217,14217,Apple Pay,Apple,2023-07-21 07:41:00,218.22,USD,Completed,,AUTH476494,3.69
19218,14218,Bank Transfer,ACH,2024-04-18 19:05:00,70.13,USD,Completed,,AUTH129957,2.16
19219,14219,Credit Card,Stripe,2023-09-05 19:14:00,10127.09,USD,Completed,4661,AUTH962938,248.4
19220,14220,Credit Card,Stripe,2024-05-20 16:00:00,336.45,USD,Completed,2332,AUTH809542,10.99
19221,14221,Debit Card,Square,2023-10-27 13:23:00,5026.1,USD,Completed,5567,AUTH747968,173.32
19222,14222,Debit Card,Square,2023-02-07 12:48:00,1733.27,USD,Completed,4239,AUTH148636,47.15
19223,14223,PayPal,PayPal,2023-06-18 17:31:00,147.63,USD,Completed,,AUTH763514,2.79
19224,14224,PayPal,PayPal,2024-10-22 11:41:00,121.33,USD,Completed,,AUTH944119,4.11
19225,14225,Google Pay,Google,2024-04-14 12:30:00,7823.44,USD,Completed,,AUTH139368,235.8
19226,14226,Google Pay,Google,2023-11-18 19:29:00,4110.54,USD,Completed,,AUTH171736,81.2
19227,14227,Apple Pay,Apple,2023-12-24 19:14:00,5884.28,USD,Completed,,AUTH251473,195.25
19228,14228,Debit Card,Square,2024-09-12 22:44:00,9067.0,USD,Completed,5640,AUTH449962,309.33
19229,14229,PayPal,PayPal,2023-09-19 20:44:00,10563.25,USD,Completed,,AUTH151508,321.48
19230,14230,Bank Transfer,ACH,2024-10-25 14:40:00,7267.93,USD,Refunded,,AUTH513804,228.39
19231,14231,Debit Card,Square,2023-06-21 11:45:00,4053.79,USD,Completed,9735,AUTH728882,123.25
19232,14232,Google Pay,Google,2024-10-02 07:36:00,5705.52,USD,Completed,,AUTH448099,199.52
19233,14233,Debit Card,Square,2023-10-01 20:20:00,3064.34,USD,Completed,9634,AUTH722003,57.42
19234,14234,PayPal,PayPal,2023-04-07 18:30:00,415.35,USD,Refunded,,AUTH170983,8.93
19235,14235,Apple Pay,Apple,2024-07-17 21:14:00,4765.69,USD,Completed,,AUTH903317,161.98
19236,14236,Credit Card,Stripe,2023-06-05 15:13:00,5817.56,USD,Completed,2866,AUTH622479,200.28
19237,14237,Debit Card,Square,2024-12-17 09:35:00,18.58,USD,Completed,9058,AUTH668804,0.39
19238,14238,Apple Pay,Apple,2023-12-15 13:42:00,417.68,USD,Completed,,AUTH376958,7.4
19239,14239,PayPal,PayPal,2023-03-19 13:32:00,918.95,USD,Completed,,AUTH698099,31.45
19240,14240,PayPal,PayPal,2024-11-01 10:47:00,1193.01,USD,Refunded,,AUTH691491,21.64
19241,14241,Credit Card,Stripe,2023-03-22 22:59:00,164.95,USD,Completed,7861,AUTH103091,2.84
19242,14242,PayPal,PayPal,2024-11-07 20:23:00,328.76,USD,Completed,,AUTH376025,5.89
19243,14243,Bank Transfer,ACH,2024-05-02 20:33:00,256.46,USD,Completed,,AUTH414469,7.84
19244,14244,PayPal,PayPal,2024-12-18 17:08:00,4519.7,USD,Completed,,AUTH966651,151.12
19245,14245,Debit Card,Square,2023-04-16 10:50:00,5263.03,USD,Completed,3278,AUTH848365,157.97
19246,14246,Bank Transfer,ACH,2024-03-27 17:45:00,9149.6,USD,Completed,,AUTH629401,275.72
19247,14247,Bank Transfer,ACH,2023-11-05 10:47:00,7805.02,USD,Completed,,AUTH938833,169.05
19248,14248,Credit Card,Stripe,2024-07-24 19:59:00,3604.48,USD,Failed,7373,AUTH355066,77.24
19249,14249,PayPal,PayPal,2024-12-21 13:39:00,366.47,USD,Completed,,AUTH301430,10.8
19250,14250,PayPal,PayPal,2024-09-25 11:16:00,483.48,USD,Refunded,,AUTH878898,7.88
19251,14251,Bank Transfer,ACH,2023-10-19 10:20:00,2107.76,USD,Completed,,AUTH267090,66.95
19252,14252,Apple Pay,Apple,2024-11-06 19:21:00,5110.23,USD,Completed,,AUTH258328,141.8
19253,14253,Credit Card,Stripe,2024-09-22 11:49:00,332.59,USD,Completed,3384,AUTH589428,10.36
19254,14254,PayPal,PayPal,2024-09-23 09:12:00,123.31,USD,Refunded,,AUTH348865,1.95
19255,14255,Apple Pay,Apple,2024-11-11 15:21:00,2346.35,USD,Completed,,AUTH306856,57.3
19256,14256,Debit Card,Square,2024-05-23 08:54:00,361.81,USD,Completed,3646,AUTH722269,8.12
19257,14257,Credit Card,Stripe,2023-09-07 09:19:00,223.98,USD,Completed,9518,AUTH384995,6.27
19258,14258,Google Pay,Google,2024-10-13 07:57:00,873.52,USD,Completed,,AUTH510752,29.5
19259,14259,Apple Pay,Apple,2024-11-01 17:31:00,80.69,USD,Completed,,AUTH807428,2.05
19260,14260,PayPal,PayPal,2024-04-03 08:46:00,3857.65,USD,Refunded,,AUTH385507,80.04
19261,14261,PayPal,PayPal,2024-01-26 17:41:00,281.56,USD,Completed,,AUTH454376,7.0
19262,14262,Debit Card,Square,2024-02-17 12:15:00,1565.12,USD,Completed,9378,AUTH311147,44.95
19263,14263,Bank Transfer,ACH,2024-06-16 13:13:00,287.28,USD,Completed,,AUTH866685,5.91
19264,14264,PayPal,PayPal,2024-10-28 13:59:00,1517.76,USD,Completed,,AUTH987665,25.75
19265,14265,Debit Card,Square,2024-07-28 22:32:00,66.09,USD,Completed,7772,AUTH628092,2.3
19266,14266,Bank Transfer,ACH,2023-11-13 15:31:00,4238.97,USD,Completed,,AUTH324388,91.24
19267,14267,Credit Card,Stripe,2023-10-05 22:40:00,2918.42,USD,Completed,7185,AUTH134813,47.74
19268,14268,PayPal,PayPal,2023-07-17 22:49:00,1103.28,USD,Completed,,AUTH136811,34.29
19269,14269,Apple Pay,Apple,2023-03-24 12:47:00,1881.75,USD,Completed,,AUTH260790,63.12
19270,14270,Bank Transfer,ACH,2023-07-24 20:36:00,8.92,USD,Completed,,AUTH719594,0.16
19271,14271,Debit Card,Square,2023-12-09 07:16:00,1078.2,USD,Completed,6544,AUTH362429,25.02
19272,14272,PayPal,PayPal,2023-12-19 12:55:00,1707.19,USD,Completed,,AUTH254893,53.56
19273,14273,Credit Card,Stripe,2023-12-27 11:49:00,3704.1,USD,Completed,1341,AUTH437928,90.95
19274,14274,PayPal,PayPal,2023-12-27 20:03:00,7345.37,USD,Failed,,AUTH766773,148.35
19275,14275,Credit Card,Stripe,2023-06-01 11:38:00,112.47,USD,Completed,1528,AUTH679799,3.29
19276,14276,Google Pay,Google,2024-03-05 14:55:00,3287.95,USD,Completed,,AUTH190914,100.5
19277,14277,Credit Card,Stripe,2024-11-05 20:51:00,550.18,USD,Completed,6653,AUTH565101,9.64
19278,14278,Credit Card,Stripe,2023-11-25 21:29:00,8547.44,USD,Completed,1677,AUTH706849,285.96
19279,14279,Debit Card,Square,2024-10-02 07:46:00,2606.62,USD,Completed,6843,AUTH777044,80.06
19280,14280,Credit Card,Stripe,2023-09-28 17:31:00,555.63,USD,Completed,9778,AUTH431960,16.01
19281,14281,Bank Transfer,ACH,2024-12-25 20:01:00,924.74,USD,Completed,,AUTH266223,25.74
19282,14282,Credit Card,Stripe,2024-10-17 10:57:00,5492.26,USD,Completed,8639,AUTH117413,168.29
19283,14283,Google Pay,Google,2023-12-15 20:17:00,3233.17,USD,Completed,,AUTH868863,102.69
19284,14284,Credit Card,Stripe,2023-12-23 14:14:00,94.04,USD,Completed,2042,AUTH557355,2.16
19285,14285,Credit Card,Stripe,2023-04-16 19:29:00,933.84,USD,Completed,3255,AUTH291470,22.97
19286,14286,Bank Transfer,ACH,2024-10-02 07:30:00,545.7,USD,Completed,,AUTH154982,9.85
19287,14287,Debit Card,Square,2023-10-22 09:51:00,3014.63,USD,Completed,4696,AUTH671875,56.55
19288,14288,Bank Transfer,ACH,2023-05-10 11:42:00,617.59,USD,Completed,,AUTH201366,19.48
19289,14289,Bank Transfer,ACH,2023-08-01 22:10:00,991.42,USD,Completed,,AUTH675304,33.45
19290,14290,Credit Card,Stripe,2023-08-20 12:01:00,5077.2,USD,Completed,7296,AUTH371158,114.03
19291,14291,Credit Card,Stripe,2024-11-17 16:27:00,3589.56,USD,Completed,8723,AUTH654004,78.72
19292,14292,Google Pay,Google,2023-09-04 07:28:00,199.49,USD,Completed,,AUTH464093,5.59
19293,14293,Credit Card,Stripe,2024-09-03 14:20:00,15.3,USD,Completed,9798,AUTH835099,0.35
19294,14294,Debit Card,Square,2023-05-24 11:13:00,57.68,USD,Completed,2207,AUTH912676,1.78
19295,14295,Credit Card,Stripe,2023-07-06 13:37:00,768.0,USD,Completed,6519,AUTH811789,20.42
19296,14296,Google Pay,Google,2023-12-02 12:54:00,2716.71,USD,Completed,,AUTH157218,88.14
19297,14297,Apple Pay,Apple,2023-03-19 08:50:00,493.96,USD,Completed,,AUTH552963,13.11
19298,14298,Debit Card,Square,2023-05-22 13:55:00,2345.74,USD,Completed,2414,AUTH527443,65.22
19299,14299,Apple Pay,Apple,2023-09-11 15:27:00,2313.05,USD,Completed,,AUTH886981,53.22
19300,14300,Debit Card,Square,2024-01-15 22:56:00,1131.7,USD,Completed,7432,AUTH281384,30.67
19301,14301,Debit Card,Square,2024-12-20 11:39:00,1611.6,USD,Refunded,9812,AUTH136528,40.93
19302,14302,Google Pay,Google,2024-04-21 08:06:00,3780.96,USD,Completed,,AUTH616746,107.52
19303,14303,Debit Card,Square,2023-11-07 14:36:00,1123.07,USD,Refunded,3203,AUTH526568,27.95
19304,14304,PayPal,PayPal,2024-12-04 19:48:00,9166.5,USD,Completed,,AUTH427872,276.88
19305,14305,Credit Card,Stripe,2024-07-15 10:01:00,304.52,USD,Completed,9181,AUTH517232,5.13
19306,14306,Debit Card,Square,2023-11-06 17:49:00,57.82,USD,Completed,5981,AUTH355270,1.39
19307,14307,PayPal,PayPal,2024-09-28 21:45:00,27.92,USD,Completed,,AUTH943680,0.59
19308,14308,Debit Card,Square,2024-11-22 16:15:00,3140.75,USD,Completed,7066,AUTH357775,68.3
19309,14309,Credit Card,Stripe,2024-12-28 14:02:00,147.94,USD,Refunded,6300,AUTH340019,4.86
19310,14310,Credit Card,Stripe,2024-12-15 14:41:00,5950.21,USD,Completed,8823,AUTH872331,166.82
19311,14311,Debit Card,Square,2023-10-24 22:24:00,9946.96,USD,Completed,4710,AUTH774344,305.19
19312,14312,Credit Card,Stripe,2024-03-10 07:02:00,43.2,USD,Completed,8413,AUTH992246,1.06
19313,14313,Debit Card,Square,2023-08-18 18:16:00,181.41,USD,Completed,6362,AUTH968981,3.17
19314,14314,PayPal,PayPal,2023-10-23 20:57:00,1914.22,USD,Completed,,AUTH962394,56.35
19315,14315,Google Pay,Google,2023-01-11 10:51:00,1183.76,USD,Completed,,AUTH107877,19.26
19316,14316,Credit Card,Stripe,2023-08-16 12:18:00,206.52,USD,Completed,5073,AUTH758333,3.77
19317,14317,Credit Card,Stripe,2024-11-24 10:38:00,34.11,USD,Completed,7897,AUTH689849,0.91
19318,14318,Bank Transfer,ACH,2024-02-24 12:53:00,713.64,USD,Completed,,AUTH835086,19.08
19319,14319,Debit Card,Square,2024-09-11 15:59:00,3839.25,USD,Completed,7717,AUTH276717,97.22
19320,14320,PayPal,PayPal,2024-05-19 15:58:00,2923.36,USD,Completed,,AUTH126879,86.63
19321,14321,Credit Card,Stripe,2024-06-14 13:20:00,974.67,USD,Completed,7403,AUTH300541,29.61
19322,14322,Credit Card,Stripe,2023-03-03 16:12:00,948.86,USD,Completed,2464,AUTH107220,31.17
19323,14323,Credit Card,Stripe,2023-10-07 08:23:00,60.61,USD,Completed,8501,AUTH811385,1.16
19324,14324,Google Pay,Google,2024-10-12 19:08:00,199.5,USD,Completed,,AUTH449111,3.86
19325,14325,Credit Card,Stripe,2023-03-24 08:53:00,1890.09,USD,Completed,3500,AUTH797558,40.06
19326,14326,Debit Card,Square,2023-11-22 07:35:00,610.02,USD,Completed,2722,AUTH282891,18.31
19327,14327,Credit Card,Stripe,2023-08-09 18:08:00,1014.1,USD,Completed,5495,AUTH113068,34.44
19328,14328,Debit Card,Square,2024-02-06 22:49:00,1790.76,USD,Failed,2435,AUTH980454,62.22
19329,14329,Credit Card,Stripe,2023-11-13 16:31:00,3017.25,USD,Refunded,3824,AUTH141071,46.96
19330,14330,Credit Card,Stripe,2023-09-18 20:05:00,134.98,USD,Completed,4495,AUTH655724,3.59
19331,14331,Google Pay,Google,2024-07-25 20:42:00,348.05,USD,Completed,,AUTH986096,11.44
19332,14332,Debit Card,Square,2024-12-24 18:30:00,158.8,USD,Completed,5232,AUTH490702,3.88
19333,14333,Credit Card,Stripe,2023-04-10 13:43:00,1218.37,USD,Completed,7339,AUTH301994,20.32
19334,14334,PayPal,PayPal,2023-04-12 07:25:00,86.32,USD,Completed,,AUTH687248,2.31
19335,14335,Credit Card,Stripe,2024-08-03 14:08:00,11787.33,USD,Completed,5900,AUTH180477,293.74
19336,14336,Bank Transfer,ACH,2023-06-22 07:44:00,261.96,USD,Completed,,AUTH438360,7.47
19337,14337,Credit Card,Stripe,2024-04-18 12:28:00,4279.06,USD,Completed,6192,AUTH128432,124.36
19338,14338,Debit Card,Square,2024-11-16 09:10:00,3938.16,USD,Completed,3356,AUTH709546,77.44
19339,14339,Credit Card,Stripe,2024-11-04 22:36:00,6519.95,USD,Completed,8209,AUTH878551,179.77
19340,14340,Credit Card,Stripe,2024-02-13 08:07:00,59.8,USD,Completed,9722,AUTH261889,1.26
19341,14341,PayPal,PayPal,2023-03-08 17:24:00,1717.95,USD,Completed,,AUTH651937,37.97
19342,14342,Debit Card,Square,2023-04-16 10:38:00,80.62,USD,Completed,8417,AUTH223599,1.83
19343,14343,Debit Card,Square,2024-05-25 10:04:00,22.48,USD,Completed,3733,AUTH461915,0.51
19344,14344,Google Pay,Google,2023-05-16 12:04:00,4016.94,USD,Completed,,AUTH822558,74.64
19345,14345,Debit Card,Square,2023-10-12 13:39:00,1547.33,USD,Completed,2753,AUTH623053,43.22
19346,14346,Credit Card,Stripe,2023-08-15 20:14:00,4805.21,USD,Completed,5431,AUTH258725,130.03
19347,14347,Bank Transfer,ACH,2023-03-03 18:07:00,139.8,USD,Completed,,AUTH562515,4.33
19348,14348,Apple Pay,Apple,2024-08-05 21:02:00,1551.43,USD,Completed,,AUTH363845,41.72
19349,14349,PayPal,PayPal,2023-10-11 10:52:00,2949.98,USD,Completed,,AUTH719230,64.92
19350,14350,Credit Card,Stripe,2023-10-21 15:39:00,4688.63,USD,Completed,6901,AUTH403642,154.98
19351,14351,Credit Card,Stripe,2023-04-16 17:44:00,484.28,USD,Completed,5772,AUTH452172,10.28
19352,14352,Google Pay,Google,2024-09-03 12:56:00,6956.55,USD,Completed,,AUTH929212,227.22
19353,14353,Apple Pay,Apple,2024-06-16 13:41:00,2812.28,USD,Completed,,AUTH805743,97.63
19354,14354,Debit Card,Square,2023-11-13 21:27:00,2835.64,USD,Completed,8792,AUTH429218,84.95
19355,14355,Debit Card,Square,2024-12-14 09:46:00,3158.64,USD,Completed,2746,AUTH417871,106.75
19356,14356,Credit Card,Stripe,2024-10-07 15:48:00,1080.87,USD,Completed,3027,AUTH701773,36.77
19357,14357,Google Pay,Google,2024-06-09 20:21:00,4912.48,USD,Completed,,AUTH394121,122.33
19358,14358,PayPal,PayPal,2024-12-26 14:14:00,1879.56,USD,Completed,,AUTH830865,32.55
19359,14359,PayPal,PayPal,2023-07-10 18:49:00,4229.02,USD,Completed,,AUTH787251,141.85
19360,14360,Credit Card,Stripe,2024-08-06 19:08:00,6517.4,USD,Completed,5203,AUTH176670,176.46
